#    L    TT             EE             BB             TE             PP             TP             EP          
  2135   0.185831E+03   0.445915E+01   0.000000E+00  -0.153281E+01   0.182637E-08   0.814496E-06   0.116452E-07
  2136   0.184943E+03   0.448267E+01   0.000000E+00  -0.143100E+01   0.182483E-08   0.818801E-06   0.115383E-07
  2137   0.184052E+03   0.450674E+01   0.000000E+00  -0.133213E+01   0.182330E-08   0.822762E-06   0.114444E-07
  2138   0.183159E+03   0.453133E+01   0.000000E+00  -0.123621E+01   0.182177E-08   0.826365E-06   0.113647E-07
  2139   0.182265E+03   0.455642E+01   0.000000E+00  -0.114325E+01   0.182024E-08   0.829599E-06   0.113003E-07
  2140   0.181369E+03   0.458201E+01   0.000000E+00  -0.105328E+01   0.181871E-08   0.832452E-06   0.112526E-07
  2141   0.180472E+03   0.460806E+01   0.000000E+00  -0.966301E+00   0.181719E-08   0.834910E-06   0.112228E-07
  2142   0.179574E+03   0.463458E+01   0.000000E+00  -0.882320E+00   0.181566E-08   0.836963E-06   0.112120E-07
  2143   0.178675E+03   0.466152E+01   0.000000E+00  -0.801361E+00   0.181414E-08   0.838597E-06   0.112216E-07
  2144   0.177776E+03   0.468890E+01   0.000000E+00  -0.723425E+00   0.181262E-08   0.839801E-06   0.112526E-07
  2145   0.176876E+03   0.471667E+01   0.000000E+00  -0.648530E+00   0.181110E-08   0.840562E-06   0.113064E-07
  2146   0.175975E+03   0.474482E+01   0.000000E+00  -0.576686E+00   0.180959E-08   0.840869E-06   0.113842E-07
  2147   0.175075E+03   0.477335E+01   0.000000E+00  -0.507897E+00   0.180807E-08   0.840708E-06   0.114872E-07
  2148   0.174174E+03   0.480223E+01   0.000000E+00  -0.442167E+00   0.180656E-08   0.840068E-06   0.116166E-07
  2149   0.173274E+03   0.483145E+01   0.000000E+00  -0.379499E+00   0.180505E-08   0.838936E-06   0.117737E-07
  2150   0.172374E+03   0.486098E+01   0.000000E+00  -0.319898E+00   0.180354E-08   0.837301E-06   0.119596E-07
  2151   0.171475E+03   0.489080E+01   0.000000E+00  -0.263368E+00   0.180203E-08   0.835155E-06   0.121752E-07
  2152   0.170577E+03   0.492091E+01   0.000000E+00  -0.209911E+00   0.180053E-08   0.832512E-06   0.124197E-07
  2153   0.169680E+03   0.495128E+01   0.000000E+00  -0.159529E+00   0.179903E-08   0.829393E-06   0.126919E-07
  2154   0.168784E+03   0.498189E+01   0.000000E+00  -0.112219E+00   0.179752E-08   0.825817E-06   0.129907E-07
  2155   0.167890E+03   0.501274E+01   0.000000E+00  -0.679738E-01   0.179602E-08   0.821803E-06   0.133148E-07
  2156   0.166997E+03   0.504378E+01   0.000000E+00  -0.267868E-01   0.179453E-08   0.817371E-06   0.136631E-07
  2157   0.166106E+03   0.507503E+01   0.000000E+00   0.113481E-01   0.179303E-08   0.812540E-06   0.140344E-07
  2158   0.165217E+03   0.510646E+01   0.000000E+00   0.464371E-01   0.179153E-08   0.807331E-06   0.144274E-07
  2159   0.164330E+03   0.513804E+01   0.000000E+00   0.784866E-01   0.179004E-08   0.801763E-06   0.148411E-07
  2160   0.163446E+03   0.516976E+01   0.000000E+00   0.107504E+00   0.178855E-08   0.795855E-06   0.152741E-07
  2161   0.162564E+03   0.520161E+01   0.000000E+00   0.133500E+00   0.178706E-08   0.789627E-06   0.157254E-07
  2162   0.161685E+03   0.523356E+01   0.000000E+00   0.156489E+00   0.178557E-08   0.783098E-06   0.161938E-07
  2163   0.160809E+03   0.526560E+01   0.000000E+00   0.176481E+00   0.178409E-08   0.776289E-06   0.166780E-07
  2164   0.159936E+03   0.529771E+01   0.000000E+00   0.193489E+00   0.178260E-08   0.769219E-06   0.171769E-07
  2165   0.159066E+03   0.532987E+01   0.000000E+00   0.207526E+00   0.178112E-08   0.761907E-06   0.176893E-07
  2166   0.158200E+03   0.536206E+01   0.000000E+00   0.218604E+00   0.177964E-08   0.754372E-06   0.182139E-07
  2167   0.157337E+03   0.539427E+01   0.000000E+00   0.226738E+00   0.177816E-08   0.746636E-06   0.187497E-07
  2168   0.156478E+03   0.542649E+01   0.000000E+00   0.231950E+00   0.177669E-08   0.738716E-06   0.192955E-07
  2169   0.155623E+03   0.545868E+01   0.000000E+00   0.234269E+00   0.177521E-08   0.730634E-06   0.198499E-07
  2170   0.154773E+03   0.549084E+01   0.000000E+00   0.233718E+00   0.177374E-08   0.722407E-06   0.204120E-07
  2171   0.153926E+03   0.552296E+01   0.000000E+00   0.230324E+00   0.177227E-08   0.714057E-06   0.209804E-07
  2172   0.153084E+03   0.555502E+01   0.000000E+00   0.224113E+00   0.177080E-08   0.705602E-06   0.215540E-07
  2173   0.152247E+03   0.558700E+01   0.000000E+00   0.215111E+00   0.176933E-08   0.697062E-06   0.221316E-07
  2174   0.151415E+03   0.561889E+01   0.000000E+00   0.203344E+00   0.176786E-08   0.688456E-06   0.227120E-07
  2175   0.150588E+03   0.565066E+01   0.000000E+00   0.188837E+00   0.176640E-08   0.679806E-06   0.232940E-07
  2176   0.149767E+03   0.568231E+01   0.000000E+00   0.171618E+00   0.176493E-08   0.671129E-06   0.238765E-07
  2177   0.148951E+03   0.571382E+01   0.000000E+00   0.151710E+00   0.176347E-08   0.662445E-06   0.244582E-07
  2178   0.148140E+03   0.574517E+01   0.000000E+00   0.129142E+00   0.176201E-08   0.653775E-06   0.250380E-07
  2179   0.147335E+03   0.577634E+01   0.000000E+00   0.103937E+00   0.176056E-08   0.645137E-06   0.256147E-07
  2180   0.146535E+03   0.580732E+01   0.000000E+00   0.761225E-01   0.175910E-08   0.636551E-06   0.261871E-07
  2181   0.145742E+03   0.583810E+01   0.000000E+00   0.457258E-01   0.175765E-08   0.628038E-06   0.267540E-07
  2182   0.144954E+03   0.586864E+01   0.000000E+00   0.127806E-01   0.175619E-08   0.619616E-06   0.273143E-07
  2183   0.144173E+03   0.589896E+01   0.000000E+00  -0.226781E-01   0.175474E-08   0.611305E-06   0.278667E-07
  2184   0.143399E+03   0.592902E+01   0.000000E+00  -0.606150E-01   0.175329E-08   0.603124E-06   0.284100E-07
  2185   0.142630E+03   0.595881E+01   0.000000E+00  -0.100995E+00   0.175185E-08   0.595094E-06   0.289431E-07
  2186   0.141868E+03   0.598833E+01   0.000000E+00  -0.143782E+00   0.175040E-08   0.587233E-06   0.294648E-07
  2187   0.141114E+03   0.601755E+01   0.000000E+00  -0.188942E+00   0.174896E-08   0.579563E-06   0.299739E-07
  2188   0.140365E+03   0.604646E+01   0.000000E+00  -0.236440E+00   0.174752E-08   0.572101E-06   0.304692E-07
  2189   0.139624E+03   0.607504E+01   0.000000E+00  -0.286238E+00   0.174608E-08   0.564867E-06   0.309495E-07
  2190   0.138891E+03   0.610330E+01   0.000000E+00  -0.338301E+00   0.174464E-08   0.557882E-06   0.314137E-07
  2191   0.138164E+03   0.613119E+01   0.000000E+00  -0.392593E+00   0.174320E-08   0.551165E-06   0.318605E-07
  2192   0.137445E+03   0.615872E+01   0.000000E+00  -0.449076E+00   0.174177E-08   0.544735E-06   0.322888E-07
  2193   0.136733E+03   0.618586E+01   0.000000E+00  -0.507715E+00   0.174033E-08   0.538612E-06   0.326974E-07
  2194   0.136027E+03   0.621261E+01   0.000000E+00  -0.568474E+00   0.173890E-08   0.532815E-06   0.330850E-07
  2195   0.135330E+03   0.623895E+01   0.000000E+00  -0.631315E+00   0.173747E-08   0.527365E-06   0.334506E-07
  2196   0.134642E+03   0.626486E+01   0.000000E+00  -0.696193E+00   0.173604E-08   0.522281E-06   0.337929E-07
  2197   0.133960E+03   0.629034E+01   0.000000E+00  -0.763066E+00   0.173461E-08   0.517581E-06   0.341108E-07
  2198   0.133286E+03   0.631537E+01   0.000000E+00  -0.831880E+00   0.173319E-08   0.513287E-06   0.344030E-07
  2199   0.132620E+03   0.633995E+01   0.000000E+00  -0.902602E+00   0.173177E-08   0.509418E-06   0.346683E-07
  2200   0.131963E+03   0.636406E+01   0.000000E+00  -0.975180E+00   0.173034E-08   0.505992E-06   0.349057E-07
  2201   0.131314E+03   0.638769E+01   0.000000E+00  -0.104958E+01   0.172892E-08   0.503024E-06   0.351142E-07
  2202   0.130672E+03   0.641083E+01   0.000000E+00  -0.112573E+01   0.172751E-08   0.500501E-06   0.352942E-07
  2203   0.130040E+03   0.643348E+01   0.000000E+00  -0.120362E+01   0.172609E-08   0.498405E-06   0.354466E-07
  2204   0.129416E+03   0.645560E+01   0.000000E+00  -0.128318E+01   0.172467E-08   0.496717E-06   0.355720E-07
  2205   0.128800E+03   0.647721E+01   0.000000E+00  -0.136437E+01   0.172326E-08   0.495419E-06   0.356713E-07
  2206   0.128192E+03   0.649828E+01   0.000000E+00  -0.144717E+01   0.172185E-08   0.494492E-06   0.357453E-07
  2207   0.127593E+03   0.651881E+01   0.000000E+00  -0.153152E+01   0.172044E-08   0.493918E-06   0.357947E-07
  2208   0.127003E+03   0.653878E+01   0.000000E+00  -0.161737E+01   0.171903E-08   0.493678E-06   0.358202E-07
  2209   0.126421E+03   0.655818E+01   0.000000E+00  -0.170468E+01   0.171763E-08   0.493754E-06   0.358226E-07
  2210   0.125849E+03   0.657700E+01   0.000000E+00  -0.179341E+01   0.171622E-08   0.494128E-06   0.358028E-07
  2211   0.125284E+03   0.659525E+01   0.000000E+00  -0.188351E+01   0.171482E-08   0.494780E-06   0.357614E-07
  2212   0.124729E+03   0.661291E+01   0.000000E+00  -0.197493E+01   0.171342E-08   0.495692E-06   0.356992E-07
  2213   0.124182E+03   0.662995E+01   0.000000E+00  -0.206760E+01   0.171202E-08   0.496846E-06   0.356171E-07
  2214   0.123645E+03   0.664641E+01   0.000000E+00  -0.216150E+01   0.171062E-08   0.498224E-06   0.355157E-07
  2215   0.123115E+03   0.666224E+01   0.000000E+00  -0.225657E+01   0.170922E-08   0.499806E-06   0.353958E-07
  2216   0.122596E+03   0.667745E+01   0.000000E+00  -0.235276E+01   0.170783E-08   0.501575E-06   0.352583E-07
  2217   0.122085E+03   0.669203E+01   0.000000E+00  -0.245001E+01   0.170643E-08   0.503512E-06   0.351038E-07
  2218   0.121583E+03   0.670598E+01   0.000000E+00  -0.254829E+01   0.170504E-08   0.505598E-06   0.349331E-07
  2219   0.121089E+03   0.671929E+01   0.000000E+00  -0.264753E+01   0.170365E-08   0.507814E-06   0.347471E-07
  2220   0.120605E+03   0.673196E+01   0.000000E+00  -0.274770E+01   0.170226E-08   0.510144E-06   0.345464E-07
  2221   0.120130E+03   0.674398E+01   0.000000E+00  -0.284874E+01   0.170087E-08   0.512567E-06   0.343318E-07
  2222   0.119664E+03   0.675534E+01   0.000000E+00  -0.295059E+01   0.169949E-08   0.515065E-06   0.341042E-07
  2223   0.119207E+03   0.676605E+01   0.000000E+00  -0.305323E+01   0.169811E-08   0.517621E-06   0.338642E-07
  2224   0.118759E+03   0.677608E+01   0.000000E+00  -0.315658E+01   0.169672E-08   0.520214E-06   0.336127E-07
  2225   0.118320E+03   0.678544E+01   0.000000E+00  -0.326061E+01   0.169534E-08   0.522828E-06   0.333503E-07
  2226   0.117890E+03   0.679413E+01   0.000000E+00  -0.336526E+01   0.169396E-08   0.525443E-06   0.330780E-07
  2227   0.117469E+03   0.680213E+01   0.000000E+00  -0.347049E+01   0.169259E-08   0.528041E-06   0.327963E-07
  2228   0.117057E+03   0.680944E+01   0.000000E+00  -0.357625E+01   0.169121E-08   0.530604E-06   0.325062E-07
  2229   0.116654E+03   0.681606E+01   0.000000E+00  -0.368248E+01   0.168984E-08   0.533112E-06   0.322083E-07
  2230   0.116260E+03   0.682198E+01   0.000000E+00  -0.378914E+01   0.168847E-08   0.535548E-06   0.319035E-07
  2231   0.115875E+03   0.682720E+01   0.000000E+00  -0.389617E+01   0.168710E-08   0.537893E-06   0.315925E-07
  2232   0.115498E+03   0.683173E+01   0.000000E+00  -0.400354E+01   0.168573E-08   0.540128E-06   0.312761E-07
  2233   0.115130E+03   0.683554E+01   0.000000E+00  -0.411118E+01   0.168436E-08   0.542236E-06   0.309550E-07
  2234   0.114772E+03   0.683867E+01   0.000000E+00  -0.421905E+01   0.168299E-08   0.544196E-06   0.306300E-07
  2235   0.114422E+03   0.684109E+01   0.000000E+00  -0.432710E+01   0.168163E-08   0.545992E-06   0.303019E-07
  2236   0.114082E+03   0.684281E+01   0.000000E+00  -0.443526E+01   0.168027E-08   0.547605E-06   0.299714E-07
  2237   0.113749E+03   0.684383E+01   0.000000E+00  -0.454351E+01   0.167891E-08   0.549015E-06   0.296393E-07
  2238   0.113426E+03   0.684416E+01   0.000000E+00  -0.465179E+01   0.167755E-08   0.550205E-06   0.293064E-07
  2239   0.113111E+03   0.684377E+01   0.000000E+00  -0.476005E+01   0.167619E-08   0.551156E-06   0.289735E-07
  2240   0.112805E+03   0.684270E+01   0.000000E+00  -0.486825E+01   0.167483E-08   0.551849E-06   0.286412E-07
  2241   0.112507E+03   0.684090E+01   0.000000E+00  -0.497634E+01   0.167348E-08   0.552267E-06   0.283104E-07
  2242   0.112218E+03   0.683840E+01   0.000000E+00  -0.508428E+01   0.167212E-08   0.552390E-06   0.279819E-07
  2243   0.111938E+03   0.683521E+01   0.000000E+00  -0.519200E+01   0.167077E-08   0.552200E-06   0.276564E-07
  2244   0.111666E+03   0.683130E+01   0.000000E+00  -0.529948E+01   0.166942E-08   0.551678E-06   0.273346E-07
  2245   0.111402E+03   0.682667E+01   0.000000E+00  -0.540666E+01   0.166807E-08   0.550807E-06   0.270174E-07
  2246   0.111146E+03   0.682135E+01   0.000000E+00  -0.551350E+01   0.166673E-08   0.549567E-06   0.267055E-07
  2247   0.110899E+03   0.681532E+01   0.000000E+00  -0.561996E+01   0.166538E-08   0.547941E-06   0.263997E-07
  2248   0.110659E+03   0.680859E+01   0.000000E+00  -0.572598E+01   0.166404E-08   0.545909E-06   0.261007E-07
  2249   0.110428E+03   0.680117E+01   0.000000E+00  -0.583154E+01   0.166270E-08   0.543453E-06   0.258093E-07
  2250   0.110205E+03   0.679304E+01   0.000000E+00  -0.593657E+01   0.166135E-08   0.540555E-06   0.255263E-07
  2251   0.109990E+03   0.678422E+01   0.000000E+00  -0.604104E+01   0.166002E-08   0.537202E-06   0.252523E-07
  2252   0.109783E+03   0.677470E+01   0.000000E+00  -0.614490E+01   0.165868E-08   0.533407E-06   0.249873E-07
  2253   0.109583E+03   0.676449E+01   0.000000E+00  -0.624811E+01   0.165734E-08   0.529187E-06   0.247310E-07
  2254   0.109391E+03   0.675360E+01   0.000000E+00  -0.635064E+01   0.165601E-08   0.524563E-06   0.244833E-07
  2255   0.109206E+03   0.674201E+01   0.000000E+00  -0.645244E+01   0.165467E-08   0.519552E-06   0.242441E-07
  2256   0.109029E+03   0.672973E+01   0.000000E+00  -0.655347E+01   0.165334E-08   0.514172E-06   0.240130E-07
  2257   0.108860E+03   0.671677E+01   0.000000E+00  -0.665369E+01   0.165201E-08   0.508443E-06   0.237900E-07
  2258   0.108698E+03   0.670313E+01   0.000000E+00  -0.675307E+01   0.165068E-08   0.502383E-06   0.235748E-07
  2259   0.108542E+03   0.668881E+01   0.000000E+00  -0.685156E+01   0.164936E-08   0.496010E-06   0.233673E-07
  2260   0.108394E+03   0.667382E+01   0.000000E+00  -0.694912E+01   0.164803E-08   0.489342E-06   0.231672E-07
  2261   0.108254E+03   0.665816E+01   0.000000E+00  -0.704572E+01   0.164671E-08   0.482399E-06   0.229745E-07
  2262   0.108120E+03   0.664186E+01   0.000000E+00  -0.714132E+01   0.164539E-08   0.475199E-06   0.227888E-07
  2263   0.107992E+03   0.662491E+01   0.000000E+00  -0.723589E+01   0.164407E-08   0.467760E-06   0.226101E-07
  2264   0.107872E+03   0.660732E+01   0.000000E+00  -0.732939E+01   0.164275E-08   0.460101E-06   0.224381E-07
  2265   0.107758E+03   0.658911E+01   0.000000E+00  -0.742177E+01   0.164143E-08   0.452241E-06   0.222727E-07
  2266   0.107651E+03   0.657026E+01   0.000000E+00  -0.751305E+01   0.164011E-08   0.444197E-06   0.221136E-07
  2267   0.107550E+03   0.655081E+01   0.000000E+00  -0.760310E+01   0.163880E-08   0.435989E-06   0.219607E-07
  2268   0.107454E+03   0.653073E+01   0.000000E+00  -0.769195E+01   0.163749E-08   0.427635E-06   0.218138E-07
  2269   0.107366E+03   0.651006E+01   0.000000E+00  -0.777954E+01   0.163617E-08   0.419154E-06   0.216727E-07
  2270   0.107283E+03   0.648879E+01   0.000000E+00  -0.786594E+01   0.163486E-08   0.410563E-06   0.215372E-07
  2271   0.107207E+03   0.646692E+01   0.000000E+00  -0.795099E+01   0.163356E-08   0.401882E-06   0.214072E-07
  2272   0.107136E+03   0.644446E+01   0.000000E+00  -0.803471E+01   0.163225E-08   0.393129E-06   0.212824E-07
  2273   0.107071E+03   0.642143E+01   0.000000E+00  -0.811708E+01   0.163094E-08   0.384322E-06   0.211627E-07
  2274   0.107012E+03   0.639782E+01   0.000000E+00  -0.819803E+01   0.162964E-08   0.375481E-06   0.210479E-07
  2275   0.106957E+03   0.637366E+01   0.000000E+00  -0.827757E+01   0.162834E-08   0.366623E-06   0.209378E-07
  2276   0.106909E+03   0.634895E+01   0.000000E+00  -0.835569E+01   0.162703E-08   0.357767E-06   0.208322E-07
  2277   0.106865E+03   0.632369E+01   0.000000E+00  -0.843233E+01   0.162574E-08   0.348932E-06   0.207309E-07
  2278   0.106826E+03   0.629791E+01   0.000000E+00  -0.850747E+01   0.162444E-08   0.340136E-06   0.206337E-07
  2279   0.106792E+03   0.627160E+01   0.000000E+00  -0.858112E+01   0.162314E-08   0.331398E-06   0.205405E-07
  2280   0.106764E+03   0.624479E+01   0.000000E+00  -0.865321E+01   0.162184E-08   0.322736E-06   0.204511E-07
  2281   0.106740E+03   0.621745E+01   0.000000E+00  -0.872366E+01   0.162055E-08   0.314169E-06   0.203653E-07
  2282   0.106721E+03   0.618963E+01   0.000000E+00  -0.879255E+01   0.161926E-08   0.305715E-06   0.202829E-07
  2283   0.106705E+03   0.616132E+01   0.000000E+00  -0.885987E+01   0.161797E-08   0.297392E-06   0.202036E-07
  2284   0.106694E+03   0.613252E+01   0.000000E+00  -0.892548E+01   0.161668E-08   0.289220E-06   0.201274E-07
  2285   0.106687E+03   0.610325E+01   0.000000E+00  -0.898945E+01   0.161539E-08   0.281217E-06   0.200541E-07
  2286   0.106685E+03   0.607352E+01   0.000000E+00  -0.905171E+01   0.161410E-08   0.273401E-06   0.199834E-07
  2287   0.106686E+03   0.604334E+01   0.000000E+00  -0.911233E+01   0.161282E-08   0.265791E-06   0.199152E-07
  2288   0.106691E+03   0.601271E+01   0.000000E+00  -0.917116E+01   0.161154E-08   0.258405E-06   0.198493E-07
  2289   0.106700E+03   0.598167E+01   0.000000E+00  -0.922828E+01   0.161025E-08   0.251262E-06   0.197855E-07
  2290   0.106712E+03   0.595020E+01   0.000000E+00  -0.928361E+01   0.160897E-08   0.244381E-06   0.197236E-07
  2291   0.106728E+03   0.591833E+01   0.000000E+00  -0.933723E+01   0.160769E-08   0.237779E-06   0.196634E-07
  2292   0.106747E+03   0.588607E+01   0.000000E+00  -0.938906E+01   0.160642E-08   0.231476E-06   0.196048E-07
  2293   0.106769E+03   0.585343E+01   0.000000E+00  -0.943903E+01   0.160514E-08   0.225490E-06   0.195476E-07
  2294   0.106794E+03   0.582043E+01   0.000000E+00  -0.948729E+01   0.160387E-08   0.219839E-06   0.194915E-07
  2295   0.106822E+03   0.578706E+01   0.000000E+00  -0.953362E+01   0.160259E-08   0.214543E-06   0.194364E-07
  2296   0.106852E+03   0.575335E+01   0.000000E+00  -0.957815E+01   0.160132E-08   0.209618E-06   0.193821E-07
  2297   0.106885E+03   0.571930E+01   0.000000E+00  -0.962083E+01   0.160005E-08   0.205085E-06   0.193285E-07
  2298   0.106920E+03   0.568492E+01   0.000000E+00  -0.966172E+01   0.159878E-08   0.200962E-06   0.192752E-07
  2299   0.106959E+03   0.565022E+01   0.000000E+00  -0.970067E+01   0.159751E-08   0.197266E-06   0.192223E-07
  2300   0.106999E+03   0.561522E+01   0.000000E+00  -0.973769E+01   0.159625E-08   0.194017E-06   0.191694E-07
  2301   0.107041E+03   0.557991E+01   0.000000E+00  -0.977292E+01   0.159498E-08   0.191228E-06   0.191163E-07
  2302   0.107085E+03   0.554433E+01   0.000000E+00  -0.980614E+01   0.159372E-08   0.188895E-06   0.190631E-07
  2303   0.107130E+03   0.550847E+01   0.000000E+00  -0.983758E+01   0.159246E-08   0.187008E-06   0.190094E-07
  2304   0.107178E+03   0.547235E+01   0.000000E+00  -0.986700E+01   0.159120E-08   0.185557E-06   0.189553E-07
  2305   0.107226E+03   0.543598E+01   0.000000E+00  -0.989457E+01   0.158994E-08   0.184532E-06   0.189005E-07
  2306   0.107277E+03   0.539937E+01   0.000000E+00  -0.992020E+01   0.158868E-08   0.183925E-06   0.188449E-07
  2307   0.107328E+03   0.536254E+01   0.000000E+00  -0.994389E+01   0.158742E-08   0.183724E-06   0.187885E-07
  2308   0.107381E+03   0.532549E+01   0.000000E+00  -0.996565E+01   0.158617E-08   0.183921E-06   0.187310E-07
  2309   0.107434E+03   0.528823E+01   0.000000E+00  -0.998548E+01   0.158491E-08   0.184506E-06   0.186724E-07
  2310   0.107488E+03   0.525079E+01   0.000000E+00  -0.100034E+02   0.158366E-08   0.185470E-06   0.186124E-07
  2311   0.107543E+03   0.521317E+01   0.000000E+00  -0.100195E+02   0.158241E-08   0.186802E-06   0.185511E-07
  2312   0.107599E+03   0.517538E+01   0.000000E+00  -0.100335E+02   0.158116E-08   0.188493E-06   0.184882E-07
  2313   0.107655E+03   0.513743E+01   0.000000E+00  -0.100457E+02   0.157991E-08   0.190534E-06   0.184236E-07
  2314   0.107711E+03   0.509934E+01   0.000000E+00  -0.100560E+02   0.157867E-08   0.192914E-06   0.183573E-07
  2315   0.107768E+03   0.506112E+01   0.000000E+00  -0.100643E+02   0.157742E-08   0.195625E-06   0.182890E-07
  2316   0.107825E+03   0.502277E+01   0.000000E+00  -0.100707E+02   0.157618E-08   0.198656E-06   0.182186E-07
  2317   0.107882E+03   0.498433E+01   0.000000E+00  -0.100752E+02   0.157493E-08   0.201998E-06   0.181460E-07
  2318   0.107938E+03   0.494578E+01   0.000000E+00  -0.100778E+02   0.157369E-08   0.205641E-06   0.180711E-07
  2319   0.107994E+03   0.490714E+01   0.000000E+00  -0.100785E+02   0.157245E-08   0.209576E-06   0.179938E-07
  2320   0.108050E+03   0.486843E+01   0.000000E+00  -0.100773E+02   0.157122E-08   0.213793E-06   0.179139E-07
  2321   0.108105E+03   0.482965E+01   0.000000E+00  -0.100742E+02   0.156998E-08   0.218282E-06   0.178312E-07
  2322   0.108160E+03   0.479083E+01   0.000000E+00  -0.100693E+02   0.156874E-08   0.223034E-06   0.177458E-07
  2323   0.108214E+03   0.475196E+01   0.000000E+00  -0.100625E+02   0.156751E-08   0.228038E-06   0.176573E-07
  2324   0.108267E+03   0.471308E+01   0.000000E+00  -0.100538E+02   0.156628E-08   0.233286E-06   0.175657E-07
  2325   0.108319E+03   0.467418E+01   0.000000E+00  -0.100434E+02   0.156505E-08   0.238768E-06   0.174710E-07
  2326   0.108370E+03   0.463529E+01   0.000000E+00  -0.100311E+02   0.156382E-08   0.244474E-06   0.173728E-07
  2327   0.108420E+03   0.459640E+01   0.000000E+00  -0.100169E+02   0.156259E-08   0.250394E-06   0.172712E-07
  2328   0.108468E+03   0.455756E+01   0.000000E+00  -0.100010E+02   0.156136E-08   0.256520E-06   0.171659E-07
  2329   0.108516E+03   0.451874E+01   0.000000E+00  -0.998339E+01   0.156013E-08   0.262840E-06   0.170569E-07
  2330   0.108561E+03   0.447999E+01   0.000000E+00  -0.996395E+01   0.155891E-08   0.269346E-06   0.169440E-07
  2331   0.108605E+03   0.444129E+01   0.000000E+00  -0.994279E+01   0.155769E-08   0.276028E-06   0.168271E-07
  2332   0.108647E+03   0.440266E+01   0.000000E+00  -0.991986E+01   0.155646E-08   0.282876E-06   0.167060E-07
  2333   0.108688E+03   0.436411E+01   0.000000E+00  -0.989522E+01   0.155524E-08   0.289881E-06   0.165807E-07
  2334   0.108727E+03   0.432566E+01   0.000000E+00  -0.986886E+01   0.155403E-08   0.297032E-06   0.164510E-07
  2335   0.108763E+03   0.428731E+01   0.000000E+00  -0.984080E+01   0.155281E-08   0.304322E-06   0.163168E-07
  2336   0.108797E+03   0.424906E+01   0.000000E+00  -0.981110E+01   0.155159E-08   0.311738E-06   0.161779E-07
  2337   0.108830E+03   0.421096E+01   0.000000E+00  -0.977977E+01   0.155038E-08   0.319273E-06   0.160342E-07
  2338   0.108859E+03   0.417298E+01   0.000000E+00  -0.974673E+01   0.154916E-08   0.326916E-06   0.158856E-07
  2339   0.108887E+03   0.413514E+01   0.000000E+00  -0.971213E+01   0.154795E-08   0.334659E-06   0.157320E-07
  2340   0.108912E+03   0.409748E+01   0.000000E+00  -0.967597E+01   0.154674E-08   0.342490E-06   0.155731E-07
  2341   0.108934E+03   0.405998E+01   0.000000E+00  -0.963817E+01   0.154553E-08   0.350400E-06   0.154090E-07
  2342   0.108954E+03   0.402265E+01   0.000000E+00  -0.959881E+01   0.154432E-08   0.358381E-06   0.152394E-07
  2343   0.108971E+03   0.398553E+01   0.000000E+00  -0.955797E+01   0.154312E-08   0.366422E-06   0.150643E-07
  2344   0.108985E+03   0.394859E+01   0.000000E+00  -0.951565E+01   0.154191E-08   0.374513E-06   0.148835E-07
  2345   0.108996E+03   0.391188E+01   0.000000E+00  -0.947176E+01   0.154071E-08   0.382646E-06   0.146968E-07
  2346   0.109005E+03   0.387537E+01   0.000000E+00  -0.942646E+01   0.153950E-08   0.390809E-06   0.145042E-07
  2347   0.109010E+03   0.383909E+01   0.000000E+00  -0.937968E+01   0.153830E-08   0.398995E-06   0.143055E-07
  2348   0.109012E+03   0.380305E+01   0.000000E+00  -0.933148E+01   0.153710E-08   0.407192E-06   0.141006E-07
  2349   0.109010E+03   0.376725E+01   0.000000E+00  -0.928188E+01   0.153590E-08   0.415392E-06   0.138893E-07
  2350   0.109005E+03   0.373172E+01   0.000000E+00  -0.923094E+01   0.153471E-08   0.423585E-06   0.136716E-07
  2351   0.108997E+03   0.369644E+01   0.000000E+00  -0.917858E+01   0.153351E-08   0.431759E-06   0.134474E-07
  2352   0.108986E+03   0.366144E+01   0.000000E+00  -0.912497E+01   0.153232E-08   0.439903E-06   0.132172E-07
  2353   0.108971E+03   0.362672E+01   0.000000E+00  -0.907002E+01   0.153112E-08   0.448000E-06   0.129816E-07
  2354   0.108952E+03   0.359230E+01   0.000000E+00  -0.901388E+01   0.152993E-08   0.456037E-06   0.127413E-07
  2355   0.108930E+03   0.355817E+01   0.000000E+00  -0.895641E+01   0.152874E-08   0.463999E-06   0.124968E-07
  2356   0.108903E+03   0.352437E+01   0.000000E+00  -0.889775E+01   0.152755E-08   0.471872E-06   0.122488E-07
  2357   0.108874E+03   0.349088E+01   0.000000E+00  -0.883797E+01   0.152636E-08   0.479641E-06   0.119978E-07
  2358   0.108840E+03   0.345772E+01   0.000000E+00  -0.877701E+01   0.152518E-08   0.487291E-06   0.117446E-07
  2359   0.108803E+03   0.342489E+01   0.000000E+00  -0.871494E+01   0.152399E-08   0.494808E-06   0.114896E-07
  2360   0.108762E+03   0.339241E+01   0.000000E+00  -0.865168E+01   0.152281E-08   0.502177E-06   0.112335E-07
  2361   0.108717E+03   0.336027E+01   0.000000E+00  -0.858745E+01   0.152162E-08   0.509385E-06   0.109770E-07
  2362   0.108668E+03   0.332849E+01   0.000000E+00  -0.852211E+01   0.152044E-08   0.516416E-06   0.107206E-07
  2363   0.108614E+03   0.329707E+01   0.000000E+00  -0.845581E+01   0.151926E-08   0.523255E-06   0.104650E-07
